Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.7_b3_p64,"M=32 efC=200 ef=200 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9522305910,0.9980,134.4036,0.8518,0.0000,0.054534,"0.054534;0.054780;0.054412",15.797798,63299.96,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p64,"M=32 efC=200 ef=400 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9532734647,0.9986,134.4036,0.8518,0.0000,0.057506,"0.057733;0.057506;0.057446",16.658749,60028.52,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p64,"M=32 efC=200 ef=800 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9532734647,0.9986,134.4036,0.8518,0.0000,0.059910,"0.059910;0.059975;0.059762",17.355156,57619.76,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p64,"M=32 efC=200 ef=1600 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9532734647,0.9986,134.4036,0.8518,0.0000,0.062868,"0.062974;0.062839;0.062868",18.212051,54908.70,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p64,"M=32 efC=200 ef=3200 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9532734647,0.9986,134.4036,0.8518,0.0000,0.066306,"0.066525;0.066306;0.066238",19.207995,52061.65,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p64,"M=32 efC=200 ef=10 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9274623407,0.9867,134.4036,0.8518,0.0000,0.020629,"0.021209;0.020629;0.020379",5.975956,167337.24,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p64,"M=32 efC=200 ef=20 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9274623407,0.9867,134.4036,0.8518,0.0000,0.020166,"0.020186;0.020116;0.020166",5.841831,171179.21,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p64,"M=32 efC=200 ef=50 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9356315180,0.9890,134.4036,0.8518,0.0000,0.024551,"0.024565;0.024551;0.024370",7.112109,140605.27,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p64,"M=32 efC=200 ef=100 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9551274623,0.9957,134.4036,0.8518,0.0000,0.044590,"0.044590;0.044603;0.044524",12.917149,77416.46,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p64,"M=32 efC=200 ef=200 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9631517961,0.9983,134.4036,0.8518,0.0000,0.060612,"0.060553;0.060779;0.060612",17.558517,56952.42,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p64,"M=32 efC=200 ef=400 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9646581692,0.9988,134.4036,0.8518,0.0000,0.065303,"0.065338;0.065303;0.065113",18.917439,52861.28,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p64,"M=32 efC=200 ef=800 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9646581692,0.9988,134.4036,0.8518,0.0000,0.068003,"0.068003;0.067779;0.068062",19.699594,50762.47,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p64,"M=32 efC=200 ef=1600 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9646581692,0.9988,134.4036,0.8518,0.0000,0.070842,"0.071077;0.070781;0.070842",20.522016,48728.16,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p64,"M=32 efC=200 ef=3200 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9646581692,0.9988,134.4036,0.8518,0.0000,0.074648,"0.074423;0.074648;0.074964",21.624565,46243.70,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b5_p64,"M=32 efC=200 ef=10 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9396581692,0.9890,134.4036,0.8518,0.0000,0.025243,"0.025649;0.025243;0.025061",7.312572,136750.78,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b5_p64,"M=32 efC=200 ef=20 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9396581692,0.9890,134.4036,0.8518,0.0000,0.024818,"0.024855;0.024818;0.024765",7.189455,139092.59,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b5_p64,"M=32 efC=200 ef=50 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9396581692,0.9890,134.4036,0.8518,0.0000,0.024650,"0.024650;0.024740;0.024630",7.140788,140040.57,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b5_p64,"M=32 efC=200 ef=100 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9599942063,0.9957,134.4036,0.8518,0.0000,0.045336,"0.045484;0.045336;0.045120",13.133256,76142.58,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b5_p64,"M=32 efC=200 ef=200 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9688296640,0.9983,134.4036,0.8518,0.0000,0.065661,"0.065625;0.065661;0.065703",19.021147,52573.06,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b5_p64,"M=32 efC=200 ef=400 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9709733488,0.9988,134.4036,0.8518,0.0000,0.072374,"0.072374;0.072394;0.071920",20.965817,47696.69,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b5_p64,"M=32 efC=200 ef=800 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9709733488,0.9988,134.4036,0.8518,0.0000,0.074987,"0.074987;0.075000;0.074778",21.722769,46034.65,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b5_p64,"M=32 efC=200 ef=1600 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9709733488,0.9988,134.4036,0.8518,0.0000,0.078084,"0.078084;0.077949;0.078169",22.619930,44208.80,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b5_p64,"M=32 efC=200 ef=3200 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9709733488,0.9988,134.4036,0.8518,0.0000,0.082110,"0.082191;0.082110;0.081469",23.786211,42041.16,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b6_p64,"M=32 efC=200 ef=10 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9493337196,0.9928,134.4036,0.8518,0.0000,0.029762,"0.030353;0.029762;0.029616",8.621669,115986.83,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b6_p64,"M=32 efC=200 ef=20 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9493337196,0.9928,134.4036,0.8518,0.0000,0.029307,"0.029366;0.029258;0.029307",8.489861,117787.56,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b6_p64,"M=32 efC=200 ef=50 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9493337196,0.9928,134.4036,0.8518,0.0000,0.029248,"0.029282;0.029248;0.029240",8.472769,118025.16,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b6_p64,"M=32 efC=200 ef=100 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9623406721,0.9957,134.4036,0.8518,0.0000,0.045925,"0.045706;0.046037;0.045925",13.303882,75166.03,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b6_p64,"M=32 efC=200 ef=200 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9723638470,0.9986,134.4036,0.8518,0.0000,0.069547,"0.069547;0.069815;0.069540",20.146871,49635.50,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b6_p64,"M=32 efC=200 ef=400 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9748551564,0.9991,134.4036,0.8518,0.0000,0.078305,"0.078305;0.078218;0.078596",22.683951,44084.03,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b6_p64,"M=32 efC=200 ef=800 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9748261877,0.9991,134.4036,0.8518,0.0000,0.081470,"0.081676;0.081465;0.081470",23.600811,42371.43,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b6_p64,"M=32 efC=200 ef=1600 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9748261877,0.9991,134.4036,0.8518,0.0000,0.084527,"0.084527;0.084232;0.084662",24.486385,40839.02,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b6_p64,"M=32 efC=200 ef=3200 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9748261877,0.9991,134.4036,0.8518,0.0000,0.088675,"0.088941;0.088646;0.088675",25.688007,38928.67,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b7_p64,"M=32 efC=200 ef=10 alpha=0.7 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9550115875,0.9942,134.4036,0.8518,0.0000,0.034176,"0.034437;0.034176;0.034034",9.900348,101006.55,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b7_p64,"M=32 efC=200 ef=20 alpha=0.7 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9550115875,0.9942,134.4036,0.8518,0.0000,0.033776,"0.033875;0.033776;0.033621",9.784473,102202.75,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b7_p64,"M=32 efC=200 ef=50 alpha=0.7 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9550115875,0.9942,134.4036,0.8518,0.0000,0.033745,"0.033635;0.033916;0.033745",9.775492,102296.64,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b7_p64,"M=32 efC=200 ef=100 alpha=0.7 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9636732329,0.9957,134.4036,0.8518,0.0000,0.046158,"0.046224;0.046158;0.046086",13.371379,74786.60,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b7_p64,"M=32 efC=200 ef=200 alpha=0.7 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9738702202,0.9986,134.4036,0.8518,0.0000,0.073656,"0.073433;0.073656;0.073855",21.337196,46866.51,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b7_p64,"M=32 efC=200 ef=400 alpha=0.7 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9769119351,0.9991,134.4036,0.8518,0.0000,0.084300,"0.084331;0.084300;0.084159",24.420626,40948.99,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b7_p64,"M=32 efC=200 ef=800 alpha=0.7 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9769988413,0.9991,134.4036,0.8518,0.0000,0.088110,"0.088069;0.088110;0.088116",25.524334,39178.30,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b7_p64,"M=32 efC=200 ef=1600 alpha=0.7 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9769988413,0.9991,134.4036,0.8518,0.0000,0.091416,"0.091540;0.091392;0.091416",26.482039,37761.44,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b7_p64,"M=32 efC=200 ef=3200 alpha=0.7 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9769988413,0.9991,134.4036,0.8518,0.0000,0.095600,"0.095372;0.095600;0.095968",27.694090,36108.79,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b8_p64,"M=32 efC=200 ef=10 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9595596756,0.9945,134.4036,0.8518,0.0000,0.038612,"0.038711;0.038438;0.038612",11.185400,89402.26,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b8_p64,"M=32 efC=200 ef=20 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9595596756,0.9945,134.4036,0.8518,0.0000,0.038316,"0.038335;0.038316;0.038070",11.099652,90092.91,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b8_p64,"M=32 efC=200 ef=50 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9595596756,0.9945,134.4036,0.8518,0.0000,0.038063,"0.037897;0.038074;0.038063",11.026362,90691.75,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b8_p64,"M=32 efC=200 ef=100 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9650637312,0.9957,134.4036,0.8518,0.0000,0.046404,"0.046315;0.046459;0.046404",13.442642,74390.14,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b8_p64,"M=32 efC=200 ef=200 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9756083430,0.9986,134.4036,0.8518,0.0000,0.076811,"0.076811;0.076871;0.076620",22.251159,44941.48,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b8_p64,"M=32 efC=200 ef=400 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9788818076,0.9991,134.4036,0.8518,0.0000,0.090758,"0.090687;0.090940;0.090758",26.291425,38035.21,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b8_p64,"M=32 efC=200 ef=800 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9790556199,0.9991,134.4036,0.8518,0.0000,0.095283,"0.094991;0.095342;0.095283",27.602260,36228.92,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b8_p64,"M=32 efC=200 ef=1600 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9790556199,0.9991,134.4036,0.8518,0.0000,0.098447,"0.098566;0.098111;0.098447",28.518830,35064.55,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b8_p64,"M=32 efC=200 ef=3200 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9790556199,0.9991,134.4036,0.8518,0.0000,0.102838,"0.102541;0.103069;0.102838",29.790846,33567.36,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b1_p128,"M=32 efC=200 ef=10 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7646292005,0.6231,134.4036,0.8518,0.0000,0.016027,"0.016595;0.016027;0.015666",4.642816,215386.54,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b1_p128,"M=32 efC=200 ef=20 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7646292005,0.6231,134.4036,0.8518,0.0000,0.015566,"0.015614;0.015566;0.015538",4.509270,221765.39,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b1_p128,"M=32 efC=200 ef=50 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7772016222,0.6330,134.4036,0.8518,0.0000,0.023078,"0.023237;0.022988;0.023078",6.685400,149579.69,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b1_p128,"M=32 efC=200 ef=100 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7890787949,0.6451,134.4036,0.8518,0.0000,0.043784,"0.043816;0.043784;0.043682",12.683662,78841.59,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b1_p128,"M=32 efC=200 ef=200 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7946118192,0.6507,134.4036,0.8518,0.0000,0.064878,"0.065045;0.064772;0.064878",18.794322,53207.56,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b1_p128,"M=32 efC=200 ef=400 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7956257242,0.6522,134.4036,0.8518,0.0000,0.069480,"0.069560;0.069253;0.069480",20.127462,49683.36,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b1_p128,"M=32 efC=200 ef=800 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7956257242,0.6522,134.4036,0.8518,0.0000,0.071960,"0.071960;0.071953;0.072014",20.845886,47971.10,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b1_p128,"M=32 efC=200 ef=1600 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7956257242,0.6522,134.4036,0.8518,0.0000,0.075343,"0.075343;0.075360;0.075192",21.825898,45817.13,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b1_p128,"M=32 efC=200 ef=3200 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7956257242,0.6522,134.4036,0.8518,0.0000,0.079857,"0.080422;0.079777;0.079857",23.133546,43227.27,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b2_p128,"M=32 efC=200 ef=10 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8855446118,0.9823,134.4036,0.8518,0.0000,0.016701,"0.017290;0.016701;0.016617",4.838065,206694.21,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b2_p128,"M=32 efC=200 ef=20 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8855446118,0.9823,134.4036,0.8518,0.0000,0.016314,"0.016369;0.016250;0.016314",4.725956,211597.40,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b2_p128,"M=32 efC=200 ef=50 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9029258401,0.9890,134.4036,0.8518,0.0000,0.023853,"0.023938;0.023853;0.023778",6.909907,144719.74,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b2_p128,"M=32 efC=200 ef=100 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9192641947,0.9957,134.4036,0.8518,0.0000,0.044619,"0.044619;0.044698;0.044555",12.925550,77366.14,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b2_p128,"M=32 efC=200 ef=200 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9276651217,0.9986,134.4036,0.8518,0.0000,0.071075,"0.071072;0.071075;0.071306",20.589513,48568.41,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b2_p128,"M=32 efC=200 ef=400 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9296929316,0.9991,134.4036,0.8518,0.0000,0.079032,"0.079317;0.078612;0.079032",22.894554,43678.51,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b2_p128,"M=32 efC=200 ef=800 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9297219003,0.9991,134.4036,0.8518,0.0000,0.081953,"0.081953;0.081966;0.081569",23.740730,42121.70,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b2_p128,"M=32 efC=200 ef=1600 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9297219003,0.9991,134.4036,0.8518,0.0000,0.084767,"0.084767;0.084914;0.084741",24.555910,40723.39,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b2_p128,"M=32 efC=200 ef=3200 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9297219003,0.9991,134.4036,0.8518,0.0000,0.089351,"0.089052;0.089351;0.089458",25.883835,38634.15,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p128,"M=32 efC=200 ef=10 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9078215527,0.9823,134.4036,0.8518,0.0000,0.017116,"0.017689;0.017116;0.016829",4.958285,201682.64,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p128,"M=32 efC=200 ef=20 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9078215527,0.9823,134.4036,0.8518,0.0000,0.016711,"0.016711;0.016711;0.016592",4.840962,206570.52,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p128,"M=32 efC=200 ef=50 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9273464658,0.9890,134.4036,0.8518,0.0000,0.024259,"0.024486;0.024259;0.024208",7.027520,142297.70,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p128,"M=32 efC=200 ef=100 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9456546929,0.9957,134.4036,0.8518,0.0000,0.044719,"0.044907;0.044719;0.044684",12.954519,77193.14,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p128,"M=32 efC=200 ef=200 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9550405562,0.9986,134.4036,0.8518,0.0000,0.075465,"0.075465;0.075470;0.075283",21.861240,45743.06,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p128,"M=32 efC=200 ef=400 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9576767092,0.9991,134.4036,0.8518,0.0000,0.088630,"0.088630;0.088737;0.088533",25.674971,38948.44,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p128,"M=32 efC=200 ef=800 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9579084589,0.9991,134.4036,0.8518,0.0000,0.092506,"0.092506;0.092462;0.092956",26.797798,37316.50,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p128,"M=32 efC=200 ef=1600 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9579084589,0.9991,134.4036,0.8518,0.0000,0.095979,"0.095960;0.095979;0.096599",27.803882,35966.20,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b3_p128,"M=32 efC=200 ef=3200 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9579084589,0.9991,134.4036,0.8518,0.0000,0.100701,"0.100701;0.100456;0.100702",29.171784,34279.70,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p128,"M=32 efC=200 ef=10 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9274623407,0.9867,134.4036,0.8518,0.0000,0.020679,"0.021197;0.020679;0.020420",5.990440,166932.64,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p128,"M=32 efC=200 ef=20 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9274623407,0.9867,134.4036,0.8518,0.0000,0.020184,"0.020262;0.020184;0.020140",5.847045,171026.56,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p128,"M=32 efC=200 ef=50 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9356315180,0.9890,134.4036,0.8518,0.0000,0.024429,"0.024429;0.024313;0.024449",7.076767,141307.46,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p128,"M=32 efC=200 ef=100 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9551274623,0.9957,134.4036,0.8518,0.0000,0.045258,"0.045258;0.045456;0.045155",13.110660,76273.81,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p128,"M=32 efC=200 ef=200 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9650057937,0.9986,134.4036,0.8518,0.0000,0.078707,"0.078736;0.078631;0.078707",22.800406,43858.87,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p128,"M=32 efC=200 ef=400 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9684241020,0.9994,134.4036,0.8518,0.0000,0.096707,"0.096695;0.096719;0.096707",28.014774,35695.45,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p128,"M=32 efC=200 ef=800 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9686558517,0.9994,134.4036,0.8518,0.0000,0.102381,"0.102364;0.102587;0.102381",29.658459,33717.19,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p128,"M=32 efC=200 ef=1600 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9686558517,0.9994,134.4036,0.8518,0.0000,0.105924,"0.105832;0.106295;0.105924",30.684820,32589.40,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b4_p128,"M=32 efC=200 ef=3200 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9686558517,0.9994,134.4036,0.8518,0.0000,0.110591,"0.110643;0.110336;0.110591",32.036790,31214.11,,4.34,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.7_b5_p128,"M=32 efC=200 ef=10 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9396581692,0.9890,134.4036,0.8518,0.0000,0.025348,"0.025960;0.025348;0.025190",7.342990,136184.31,,4.34,0,3452,10,True,nid007071,57248609
